movieId	stats
105583	2,1.75
105585	99,2.97
105591	1,4.00
105593	134,3.41
105595	2,2.50
105597	7,3.43
105599	2,3.00
1056	723,3.46
105601	2,1.00
105606	1,2.00
105608	5,2.90
105612	1,1.00
105616	1,2.50
105618	2,2.50
105620	14,3.00
105622	5,2.60
105628	2,4.00
105630	4,1.75
105653	255,3.16
105659	2,2.00
105663	1,4.00
105665	1,2.50
1057	3308,3.44
105700	2,1.50
105703	18,3.61
105709	2,3.25
105713	1,3.50
105715	5,3.10
105717	1,4.00
105720	2,3.25
105728	2,3.25
105731	137,2.72
105733	1,3.50
105742	47,3.16
105744	3,3.83
105746	11,2.68
105748	2,2.50
105753	5,3.10
105755	115,2.51
105759	7,1.93
105761	1,1.50
105763	3,1.67
105765	1,3.00
105767	1,3.00
105769	48,3.40
105772	2,1.00
105776	2,2.50
105778	3,4.50
105794	3,1.00
105799	16,3.19
1058	135,3.30
105801	25,2.56
105803	1,3.50
105805	2,3.50
105811	6,2.50
105813	8,2.69
105815	3,2.83
105819	2,2.25
105821	2,3.50
105825	5,3.70
105827	2,2.00
105829	1,1.00
105831	1,1.50
105833	2,1.00
105835	90,3.43
105837	5,3.30
105841	1,5.00
105844	1055,3.90
105846	1,5.00
105849	3,3.83
105855	5,2.80
105863	10,3.20
105865	1,3.00
105869	56,3.27
105873	2,3.75
105884	1,3.50
105886	1,2.50
105888	2,4.00
105890	1,3.00
105892	3,3.00
105899	1,4.50
1059	10195,3.58
105901	3,3.17
105906	1,4.00
105911	18,3.36
105915	1,3.00
105918	1,4.50
105928	5,3.30
105936	1,3.00
105938	1,3.00
105943	14,3.64
105945	6,2.42
105948	3,1.33
105950	2,3.75
105952	7,3.71
105954	193,3.49
105959	1,3.50
105965	5,2.90
105968	6,3.25
105972	4,3.25
105974	2,2.75
105976	2,2.75
105978	1,1.50
105980	3,2.00
105982	1,1.00
105985	1,3.50
105987	9,3.17
105999	2,3.50
106	134,3.44
1060	9846,3.86
106002	662,3.40
106004	1,3.50
106006	1,1.50
106011	32,3.70
106017	1,4.50
106019	3,2.33
106022	60,3.57
106024	1,3.50
106026	2,3.25
106030	72,2.77
106032	1,2.00
106046	2,2.25
106048	3,4.17
106052	2,3.00
106054	3,3.33
106057	1,4.50
106059	3,3.67
106062	128,2.98
106064	3,3.00
106066	3,2.33
106068	1,3.00
106072	886,3.50
106074	2,3.75
106076	1,5.00
106078	1,3.00
106082	1,5.00
106090	1,2.50
106092	1,4.00
106094	4,1.88
106098	1,4.00
1061	8740,3.64
106100	1020,3.90
106102	19,2.87
106107	1,4.00
106109	5,3.80
106111	14,3.54
106113	1,5.00
106115	1,5.00
106136	1,1.00
106138	7,2.64
106141	1,2.00
106144	31,3.65
106147	1,2.50
106156	8,3.56
106158	1,4.50
106160	3,3.67
106163	25,3.52
106165	13,3.50
106168	2,3.00
106170	1,4.00
106173	4,3.88
106190	1,4.00
106193	1,3.00
106195	53,3.23
106197	25,2.94
1062	66,3.06
106200	17,2.62
106202	1,3.00
106204	17,3.79
106208	1,2.00
106210	5,3.30
106212	6,3.17
106214	5,3.80
106220	16,3.63
106222	12,3.58
106224	1,2.00
106226	2,3.25
106228	1,3.00
106230	4,2.75
106232	1,2.00
106234	14,3.21
106236	13,3.38
106238	2,2.75
106240	35,2.50
106243	5,2.00
106250	1,0.50
106254	10,3.25
106256	2,3.25
106270	1,2.50
106272	1,3.50
106275	1,3.00
106277	1,1.00
106295	2,3.00
106297	2,3.50
1063	155,3.35
106300	2,3.75
106302	4,3.75
106306	2,4.00
106310	2,2.75
106320	3,2.17
106326	5,3.80
106330	152,3.15
106332	27,3.54
106334	11,4.00
106336	1,3.50
106342	1,3.50
106344	9,2.56
106346	2,2.75
106348	1,2.50
106351	3,2.83
106353	3,3.50
106355	2,1.50
106363	1,3.50
106365	5,2.90
106369	3,2.50
106374	5,3.60
106376	2,3.25
106378	4,2.38
106387	1,2.50
106389	2,1.50
106391	2,2.50
106397	2,2.75
106399	1,3.50
1064	2954,3.07
106401	1,3.00
106403	1,4.00
106405	4,3.63
106407	8,3.69
106417	2,2.75
106421	6,3.17
106431	3,3.50
106434	1,0.50
106436	1,2.50
106438	418,3.86
106441	207,3.62
106443	6,3.33
106450	1,3.50
106452	89,3.72
106455	2,2.25
106458	1,4.50
106460	1,4.50
106462	3,4.17
106464	7,3.14
106466	2,1.75
106471	13,3.46
106473	8,3.88
106475	1,4.00
106485	3,2.67
106487	1873,3.72
106489	1645,3.73
106491	226,2.99
106493	2,3.50
106495	1,3.50
106498	3,3.33
1065	16,2.97
106501	2,2.75
106503	18,3.86
106506	2,3.25
106508	20,2.90
106510	7,3.50
106515	1,4.00
106517	1,5.00
106519	1,4.00
106525	1,2.50
106527	1,3.00
106529	2,3.50
106538	3,2.50
106540	99,2.96
106542	22,3.55
106549	4,2.88
106559	4,3.00
106561	6,2.83
106563	1,2.00
106565	1,3.50
106579	1,3.00
106581	1,2.50
106583	4,2.38
106590	10,2.00
106592	2,3.00
106594	5,3.90
106599	2,1.25
1066	1415,3.99
106607	1,0.50
106609	1,0.50
106611	1,0.50
106614	5,3.00
106616	1,2.50
106618	1,3.50
106620	2,4.00
106624	9,3.28
106634	2,3.00
106642	417,3.92
106644	2,3.00
106646	10,3.45
106648	1,4.00
106672	1,1.00
106674	2,2.25
106676	2,2.75
106680	3,2.67
106682	1,4.50
106684	2,2.25
106686	1,4.00
106688	4,0.88
106690	2,4.00
106696	1164,3.71
106698	4,3.25
1067	142,3.43
106700	3,1.67
106702	1,3.50
106704	1,2.50
106722	3,3.00
106725	1,4.00
106727	5,3.50
106729	1,2.00
106734	2,3.50
106736	2,2.75
106739	5,2.30
106741	1,1.00
106745	2,3.00
106747	2,3.00
106749	23,3.67
106751	10,3.50
106753	1,4.00
106762	29,3.64
106766	459,3.70
106768	3,3.67
106782	2031,3.79
106785	93,3.32
106791	1,1.00
106794	2,1.75
1068	333,3.67
106820	1,3.00
106822	1,4.00
106824	1,3.50
106832	2,3.00
106834	1,4.00
106839	45,3.32
106841	186,3.49
106848	3,2.50
106850	7,3.64
106852	7,3.50
106854	2,2.25
106861	8,3.69
106863	6,3.92
106866	1,0.50
106868	4,2.88
106870	14,2.79
106873	21,3.19
106877	2,2.50
106879	5,1.60
106881	6,3.33
106883	13,2.38
106887	2,1.25
106889	55,3.81
106892	9,3.44
106895	2,3.50
106897	3,4.17
1069	764,3.95
106906	5,3.00
106910	5,1.60
106914	3,3.33
106916	1199,3.67
106918	703,3.65
106920	1800,3.90
106922	6,3.58
106924	6,3.75
106927	6,3.33
106967	1,4.00
106970	2,3.75
106972	2,3.25
106981	2,2.25
106983	37,3.61
106986	3,3.83
106988	1,2.50
106990	1,3.00
106992	1,3.50
106994	1,3.50
106996	1,3.00
106998	2,3.00
107	6376,3.22
1070	57,3.07
107000	11,3.91
107002	9,3.28
107004	6,2.83
107011	1,3.00
107013	2,1.50
107017	18,3.28
107020	2,1.75
107022	4,2.63
107024	22,3.68
107028	3,2.83
107032	1,0.50
107039	1,3.50
107042	22,3.66
107050	1,4.00
107052	17,3.68
107055	1,1.00
107057	21,3.62
107059	2,2.75
107061	3,2.00
107065	1,1.50
107067	3,3.83
107069	320,3.57
107075	2,2.50
107077	2,2.75
107079	2,0.50
107081	7,3.79
107083	8,3.06
107085	1,3.50
107096	1,2.00
107098	2,4.00
1071	57,3.28
107100	1,3.00
107102	2,2.50
107106	1,0.50
107115	3,0.50
107117	21,3.31
107128	1,2.50
107130	15,3.83
107132	1,1.00
107137	18,3.25
107141	479,3.71
107143	2,2.75
107145	3,2.67
107147	1,3.50
107153	1,2.50
107155	1,0.50
107157	1,1.50
107159	4,2.88
107161	5,3.50
107172	1,1.00
107174	1,4.00
107176	3,3.67
107178	1,3.50
107183	1,4.00
107185	4,3.13
107188	5,3.60
107194	1,3.00
107196	25,3.56
107199	1,4.00
107202	1,4.50
107204	1,4.00
107207	2,2.50
107209	3,2.67
107213	2,3.50
107215	2,3.25
107217	2,1.75
107224	2,2.75
107230	2,3.50
107232	1,2.50
107234	1,1.50
107236	1,3.00
107238	1,4.50
107241	1,2.50
107243	1,3.00
107248	1,2.00
107252	1,5.00
107262	3,3.17
107264	7,3.36
107266	1,1.00
107268	1,3.00
107270	1,2.00
107274	4,3.25
107278	2,3.50
107281	2,3.75
107295	2,3.25
107297	3,2.83
107299	11,2.55
1073	28335,3.71
107302	5,2.00
107304	7,3.14
107306	3,3.17
107309	6,3.25
107312	11,2.50
107314	84,2.89
107316	1,3.50
107328	2,3.00
107334	6,3.33
107338	2,2.50
107342	3,3.17
107344	3,3.17
107346	2,3.00
107348	343,3.06
107350	5,3.30
107352	5,3.30
107354	5,2.50
107357	6,3.00
107359	6,3.67
107361	4,4.00
107368	12,3.25
107370	1,3.00
107372	1,4.00
107380	7,3.43
107382	3,3.67
107397	2,3.50
107400	7,3.29
107402	2,3.00
107404	1,2.00
107406	541,3.44
107408	3,4.00
107410	15,4.20
107412	5,3.50
107418	3,3.00
107422	1,2.00
107424	1,2.00
107426	4,2.50
107434	1,5.00
107436	23,3.28
107445	7,3.07
107447	11,2.68
107449	4,2.63
107456	1,2.00
107458	1,2.00
107460	2,3.50
107462	12,2.92
107466	1,4.00
107477	4,3.75
107484	2,3.50
107499	1,3.00
1075	126,3.46
107501	2,2.00
107503	2,2.75
107516	2,3.25
107537	7,3.36
107539	6,3.42
107541	14,2.96
107543	2,2.00
107548	1,2.50
107551	1,2.00
107555	5,4.10
107557	6,2.25
107559	8,3.31
107561	1,3.50
107563	10,2.85
107565	14,3.61
107567	1,3.00
107569	2,2.00
107573	1,2.50
107575	1,3.50
107577	1,3.50
107579	2,3.75
107581	1,3.00
107584	4,3.38
107589	1,4.50
107591	2,3.75
107595	1,3.50
1076	428,3.83
107601	2,4.25
107603	2,3.25
107610	2,3.00
107612	2,2.25
107614	3,2.83
107617	2,3.50
107619	2,4.00
107621	1,2.00
107623	1,4.50
107625	3,4.00
107627	29,3.53
107630	5,3.10
107632	1,3.50
107634	2,2.75
107636	1,4.00
107638	1,3.00
107643	2,4.75
107645	1,3.50
107647	2,3.25
107649	23,3.76
107651	1,3.00
107653	10,3.70
107658	4,3.38
107662	3,3.50
107664	2,2.50
107667	1,2.00
107669	1,2.50
107671	1,3.00
107673	3,3.33
107675	7,3.14
107677	9,2.89
107682	3,2.83
107684	5,2.60
107686	1,3.00
107690	1,3.50
107692	4,3.00
107696	2,3.00
107698	1,3.00
1077	6853,3.87
107700	9,3.39
107702	44,3.06
107704	11,0.59
107707	9,3.06
107710	6,3.75
107713	1,4.50
107716	3,3.33
107718	27,3.52
107723	6,3.25
107725	6,4.00
107730	2,4.50
107732	2,2.75
107735	2,3.25
107737	14,2.93
107740	4,2.50
107743	5,3.60
107745	4,2.25
107747	2,2.25
107752	1,3.50
107754	1,4.00
107756	20,2.70
107758	3,1.83
107762	2,1.00
107765	1,1.50
107767	2,2.50
107769	33,2.53
107771	225,3.66
107778	1,3.50
107780	7,3.57
107782	1,3.50
1078	3590,3.74
107827	2,3.25
107836	1,4.00
107840	1,3.00
107842	1,3.00
107846	4,2.25
107848	3,3.33
107851	1,3.50
107853	1,3.00
107855	1,4.50
107858	2,1.75
107860	1,1.50
107863	1,3.00
107865	2,2.25
107867	1,2.00
107869	1,2.50
107875	2,3.00
107877	3,1.67
107879	2,2.00
107881	3,3.50
107883	72,3.80
107885	5,3.50
107890	6,3.08
107894	1,3.50
107897	2,1.25
107899	1,1.50
1079	19674,3.85
107901	5,3.60
107903	1,4.00
107906	1,4.50
107910	18,3.58
107912	2,2.75
107914	5,2.40
107916	17,3.18
107919	2,3.25
107928	2,2.50
107947	1,3.50
107949	25,3.10
107951	2,3.75
107953	19,3.29
107955	1,2.50
107958	5,1.80
107960	3,2.33
107962	4,2.75
107964	1,3.50
107966	1,3.50
107970	1,3.00
107972	1,3.50
107974	1,4.00
107976	1,2.50
107978	54,3.86
107980	67,3.49
107982	4,1.00
107984	1,3.00
107987	13,2.42
107990	4,2.50
107997	29,3.21
107999	3,2.50
108	125,3.09
1080	20557,3.98
108001	1,3.50
108003	3,2.33
108005	1,2.00
108007	1,2.00
108010	3,3.33
108012	2,3.25
108014	2,2.25
108016	1,2.50
108041	14,3.46
108043	13,3.31
108048	1,1.00
108050	2,4.25
108052	1,3.50
108054	3,4.17
108056	2,4.00
108063	3,2.67
108065	2,4.00
108070	1,3.00
108072	1,1.50
108074	1,2.00
108076	1,2.00
108078	23,3.57
108085	13,3.00
108088	5,3.40
108090	1,2.50
108092	1,0.50
108095	5,3.60
108097	1,3.00
1081	3925,3.52
108100	1,4.00
108120	1,3.00
108127	1,1.00
108130	1,3.00
108132	3,3.83
108134	3,4.33
108136	1,2.50
108138	1,3.00
108141	1,2.00
108143	14,2.93
108146	3,0.83
108149	7,3.79
108151	4,3.38
108153	3,3.00
108156	54,2.95
108158	7,3.21
108160	2,4.00
108186	1,3.50
108188	225,3.10
108190	623,3.39
108192	50,3.61
108194	2,4.00
108196	2,2.25
1082	1848,3.64
108200	9,2.39
108202	3,3.67
108209	3,3.17
108212	5,3.40
108214	1,2.50
108216	5,3.70
108218	1,3.50
108220	22,3.39
108237	2,2.75
108239	2,2.00
108241	2,1.25
108243	13,2.08
108246	4,3.88
108248	1,4.50
108250	1,2.50
108253	1,2.50
108255	5,3.50
108257	2,2.75
108261	3,3.00
108265	1,3.50
108267	1,4.00
108271	1,2.00
108280	8,2.56
108282	4,2.88
108285	8,3.13
108287	1,3.00
108289	8,3.13
1083	1543,3.46
108311	2,3.75
108313	2,3.25
108316	1,4.00
108318	8,3.31
108328	4,3.88
108330	1,3.50
108332	3,3.17
108342	3,4.00
108360	2,3.00
108370	1,3.00
108389	1,2.50
108395	1,4.00
1084	9533,3.89
108401	2,4.00
108403	1,4.00
108405	1,2.50
108407	1,3.00
108410	3,4.33
108413	3,3.83
108425	1,1.50
108427	4,3.00
108445	4,2.50
108447	3,3.50
108466	1,4.50
108468	2,3.25
108473	2,4.00
108476	3,3.67
108479	1,1.00
108481	1,3.00
108488	4,3.63
108491	2,3.50
108493	1,3.50
108495	1,2.50
108497	1,1.00
108499	3,2.83
1085	1285,3.66
108501	52,3.43
108503	2,2.00
108506	8,3.38
108508	7,3.07
108510	1,3.50
108512	3,3.33
108514	8,4.00
108516	3,3.33
108518	5,2.40
108520	1,3.50
108522	3,3.50
108524	3,3.17
108527	2,5.00
108529	3,2.83
108531	2,3.50
108534	4,2.25
108536	2,3.25
108538	1,2.50
108540	39,3.58
108542	1,3.00
108544	2,3.75
108546	2,3.50
108548	83,3.42
108551	5,3.50
108564	3,2.83
108566	6,4.33
108569	4,2.38
108571	16,3.34
108575	14,3.18
108577	1,2.50
108579	5,3.30
108581	1,3.50
108583	230,4.13
108588	1,1.50
108590	1,1.50
108592	1,4.50
108595	1,1.00
108597	1,3.50
108599	5,2.20
1086	5581,4.04
108601	1,4.00
108647	5,3.10
108649	1,4.50
108653	1,3.50
108656	2,2.50
108660	12,3.75
108663	3,3.00
108667	1,3.00
108674	1,3.00
108685	1,2.00
108687	1,1.50
108689	86,2.45
108692	1,1.00
108694	1,2.00
108696	4,3.25
1087	276,3.40
108704	2,2.50
108709	52,3.82
108711	3,2.00
108713	3,4.00
108715	27,3.41
108719	3,1.17
108727	198,3.59
108729	156,3.38
108748	1,4.00
108752	3,3.50
108754	3,3.67
108756	1,2.50
108758	1,2.50
108760	19,3.16
108764	4,4.13
108766	2,3.50
108768	4,3.13
108770	1,2.50
108773	3,3.00
108775	1,2.50
108778	25,3.58
108780	54,3.36
108787	12,3.96
108789	4,3.50
108791	7,3.29
108795	18,3.14
108797	12,3.00
108799	2,3.00
1088	11013,3.21
108808	1,2.00
108811	3,1.83
108819	1,3.00
108821	1,1.50
108823	1,2.00
108825	23,3.48
108852	2,2.75
108857	1,0.50
108860	3,2.33
108862	1,2.00
108864	9,2.94
108866	1,4.50
108869	2,1.00
108871	4,3.13
108873	4,4.25
108875	4,3.25
108877	1,1.00
108879	3,2.33
108882	1,1.50
108885	1,3.50
108888	1,2.50
108891	3,3.50
108893	3,3.33
108895	2,3.00
108899	28,3.14
1089	27635,4.09
108901	3,2.83
108914	1,2.00
108916	1,3.50
108924	1,2.50
108928	283,3.03
108930	3,3.00
108932	1181,3.75
108934	3,2.67
108936	1,4.00
108938	4,3.75
108940	6,3.00
108942	1,3.00
108945	370,2.96
108947	2,3.25
108949	47,3.35
108951	1,3.50
108953	4,3.13
108968	2,3.00
108977	26,3.63
108979	177,4.04
108981	155,3.51
108983	90,3.88
108987	2,3.75
108989	4,3.63
108991	2,3.50
109	16,2.06
1090	15808,3.92
109000	5,3.70
109002	4,3.38
109004	7,3.29
109006	1,4.00
109008	2,3.50
109010	1,4.00
109019	1,3.00
109027	3,2.67
109030	1,2.00
109032	1,3.00
109034	2,2.25
109038	2,2.25
109042	39,2.91
109045	4,1.75
109055	3,3.00
109057	1,4.00
109060	1,3.00
109062	3,3.50
109064	5,3.00
109066	2,3.50
109069	1,2.50
109072	49,2.77
109074	7,2.57
109076	2,2.50
109093	3,3.67
109096	2,4.00
109098	1,4.00
1091	5148,2.78
109102	1,3.00
109104	1,0.50
109106	1,3.00
109108	2,3.25
109151	5,3.30
109153	3,3.67
109155	10,3.30
109157	39,3.35
109159	1,3.50
109161	35,3.71
109168	1,2.50
109173	1,3.50
109177	1,0.50
109179	1,3.50
109181	26,3.12
109183	11,3.27
109185	2,3.75
109187	88,3.10
109189	16,3.44
109191	56,3.06
109193	2,3.00
109195	3,2.67
109197	6,2.67
109199	9,3.17
1092	10998,3.34
109201	2,2.25
109203	2,3.50
109205	5,3.10
109207	1,4.00
109209	2,3.50
109226	1,1.50
109229	1,2.00
109235	1,2.50
109237	2,2.75
109239	2,3.00
109241	3,2.17
109243	57,3.44
109249	1,4.00
109251	4,3.88
109253	1,5.00
109256	2,3.50
109265	1,2.50
109267	2,2.25
109269	1,1.00
109277	4,3.38
109280	14,3.46
109282	4,3.38
109284	2,4.00
109290	1,4.00
109295	10,2.85
1093	7681,3.35
109313	4,3.63
109315	2,3.25
109317	10,2.70
109321	12,3.33
109323	5,2.60
109325	1,3.00
109330	10,3.80
109351	2,1.75
109353	1,2.00
109355	1,0.50
109359	1,0.50
109362	1,3.00
109364	8,3.44
109366	4,3.38
109368	5,2.20
109370	2,4.00
109372	17,3.06
109374	2230,3.99
109376	24,3.21
109379	3,3.67
109381	1,0.50
109383	5,2.80
109385	3,3.00
109388	6,3.42
109390	5,3.40
109397	3,3.00
109399	4,2.63
1094	12348,3.66
109416	5,3.30
109418	2,3.25
109420	20,3.13
109423	15,3.40
109425	12,3.46
109430	2,2.50
109434	1,2.00
109436	2,3.50
109441	1,4.00
109444	1,3.50
109446	2,3.00
109448	1,4.00
109450	3,3.83
109452	19,3.45
109455	2,3.50
109457	2,3.75
109459	1,4.00
109461	8,2.75
109463	4,3.13
109470	2,2.25
109472	23,3.09
109474	1,3.50
109476	1,3.00
109479	1,2.50
109481	1,2.50
109483	80,2.94
109485	5,3.60
109487	1739,4.02
109489	2,3.50
109492	4,3.75
1095	6090,3.86
109514	2,3.00
109516	3,1.33
109520	1,3.00
109522	1,2.50
109524	1,4.00
109526	1,3.00
109529	2,4.50
109533	2,4.00
109542	5,2.30
109556	7,2.14
109563	3,2.17
109565	1,2.50
109567	1,2.50
109569	103,3.05
109571	1,5.00
109573	2,3.50
109576	14,3.00
109578	345,3.41
109580	6,3.25
109592	3,1.83
109594	3,1.83
109596	12,3.83
109598	3,4.33
1096	3681,3.93
109600	1,2.50
109602	1,2.00
109607	16,2.38
109613	1,3.50
109616	1,4.00
109621	5,2.90
109623	1,3.50
109627	11,3.27
109629	10,3.55
109633	15,3.57
109635	6,3.58
109638	2,3.50
109640	3,3.33
109643	1,2.50
109649	2,1.75
109653	1,3.50
109665	1,3.50
109667	1,3.50
109671	2,2.75
109673	353,2.90
109675	9,2.78
109677	2,3.25
109680	3,4.17
109682	1,3.00
109684	7,3.07
109687	21,3.71
109697	16,3.75
1097	32685,3.75
109701	1,3.00
109704	1,3.00
109708	1,3.50
109710	2,4.75
109713	6,1.25
109715	1,5.00
109718	3,3.67
109720	18,2.78
109723	12,2.83
109726	1,3.00
109728	2,3.50
109731	9,2.78
109733	13,3.04
109736	1,3.00
109738	2,2.50
109740	72,3.54
109742	46,3.60
109764	1,3.00
109769	10,3.35
109771	1,2.50
109773	2,3.00
109776	1,3.50
109779	1,3.00
109781	7,3.71
109783	1,3.00
109786	3,3.00
109788	10,2.80
109790	1,3.00
109793	3,2.00
109796	1,3.50
109798	1,3.00
1098	135,3.07
109800	4,2.75
109802	6,3.75
109804	1,2.50
109806	2,3.75
109808	1,3.50
109810	1,3.00
109812	1,4.00
109833	2,3.50
109839	1,2.50
109846	91,3.39
109848	240,3.27
109850	129,2.97
109853	18,3.56
109858	3,2.00
109862	1,4.00
109864	189,3.29
109869	2,3.50
109877	1,3.00
109881	1,3.50
109887	1,4.50
109889	4,3.00
109891	1,2.50
109893	3,3.17
109895	124,3.51
109897	6,2.58
1099	2164,3.84
109902	1,4.00
109904	1,4.00
109912	1,3.00
109921	1,4.00
109923	3,2.50
109925	8,3.75
109927	6,2.92
109929	2,2.25
109931	2,4.75
109935	5,2.80
109939	3,2.67
109941	13,2.58
109943	1,1.50
109945	2,3.25
109947	2,4.00
109949	1,2.50
109951	3,3.33
109953	6,2.58
109963	10,3.50
109965	4,2.88
109968	13,3.65
109971	13,3.00
109981	1,3.00
109983	1,1.50
109985	1,2.00
109987	1,2.00
109989	6,3.67
109991	3,4.00
109993	4,2.88
109995	7,3.50
109997	3,3.83
11	18162,3.67
110	53769,4.04
1100	5342,2.84
110001	4,3.25
110004	1,2.50
110006	1,4.00
110008	2,2.25
110026	2,3.75
110030	3,3.67
110032	1,3.00
110034	1,3.50
110039	19,3.00
110042	1,3.00
110044	7,3.21
110046	1,2.00
110048	2,3.75
110052	1,3.50
110056	1,3.00
110058	4,3.63
110061	1,4.00
110063	1,2.50
110067	2,2.75
110070	1,2.50
110086	1,2.50
110090	1,2.00
110097	1,4.50
1101	20338,3.41
110102	1261,3.71
110104	3,3.33
110106	5,3.40
110110	31,3.81
110114	1,3.50
110116	2,3.50
110119	2,3.50
110123	2,2.50
110127	351,2.85
110130	26,2.88
110132	11,2.77
110134	1,3.50
110138	3,2.67
110140	1,3.50
110159	2,4.25
110163	1,4.00
110167	1,4.50
110169	3,4.00
110171	2,4.00
110173	2,3.75
110177	2,3.50
110179	1,3.50
110181	6,2.42
110194	28,3.38
110196	1,1.50
110198	3,3.67
1102	80,2.59
110200	2,2.75
110216	7,2.64
110219	2,2.75
110223	1,0.50
110225	3,3.00
110227	1,3.00
110229	1,3.00
110233	1,2.50
110235	4,3.00
110240	4,1.50
110255	2,3.00
110259	1,2.00
110265	1,3.50
110267	2,4.25
110269	3,4.00
110273	6,3.92
110276	1,3.00
110278	1,3.50
110281	2,2.25
110284	1,4.50
110286	31,3.03
110288	1,4.00
110293	1,4.00
110295	38,2.34
110297	82,3.27
1103	5951,3.81
110310	3,2.17
110312	10,3.25
110314	2,3.25
110316	1,4.00
110318	1,1.00
110320	2,3.25
110322	38,2.88
110324	4,4.13
110326	2,2.75
110328	10,3.50
110330	2,3.75
110337	7,3.14
110339	7,3.29
110342	1,2.50
110346	10,3.55
110348	13,3.15
110350	10,3.45
110352	1,2.50
110366	1,3.00
110372	4,2.88
110375	1,4.00
110380	16,2.91
110387	21,3.21
110390	8,3.63
1104	6372,4.01
110403	1,3.00
110405	1,2.00
110407	83,3.15
110409	2,3.00
110412	2,4.00
110415	4,2.88
110417	2,2.50
110419	1,5.00
110426	8,3.13
110431	2,2.25
110433	3,3.00
110437	2,2.50
110439	2,3.25
110441	1,3.00
110445	44,3.69
110447	1,4.00
110449	1,3.00
110451	16,2.50
110453	69,3.49
110455	4,3.63
110457	2,3.50
110459	2,3.00
110461	32,3.45
110482	2,1.75
110484	6,2.33
110486	2,3.00
110491	2,3.00
110497	1,3.00
1105	922,2.33
110501	215,3.72
110503	11,3.55
110505	6,2.33
110508	2,2.00
110510	1,4.50
110512	4,3.50
110515	2,2.00
110533	1,3.00
110535	1,3.00
110537	2,2.75
110541	1,4.00
110546	1,3.50
110548	5,2.70
110551	1,3.50
110553	504,3.20
110555	1,4.00
110557	3,3.00
110562	1,4.00
110564	1,3.50
110566	30,3.52
110568	1,3.00
110580	2,2.00
110582	2,3.50
110584	1,3.50
110586	164,3.75
110588	4,3.38
110591	90,3.27
110593	5,3.40
110597	6,3.08
110599	1,2.50
1106	38,2.55
110601	1,2.00
110603	25,1.80
110607	4,2.13
110609	2,1.50
110611	39,3.22
110613	1,4.00
110627	1,4.00
110629	1,2.50
110633	3,3.00
110635	1,3.50
110637	2,2.00
110639	7,2.86
110641	1,3.00
110643	1,2.00
110645	11,3.09
110649	4,3.00
110653	1,3.00
110655	68,3.08
110657	1,3.50
110669	5,3.30
110671	2,2.75
110673	2,3.25
110675	38,3.58
110678	14,3.50
110686	1,2.00
1107	83,2.43
110718	35,3.44
110730	370,3.07
110739	1,3.50
110744	1,3.50
110746	9,2.28
110748	6,2.75
110750	21,2.36
110752	3,2.83
110763	1,3.00
110765	4,3.25
110769	2,3.50
110771	131,3.08
110773	7,2.21
110779	1,1.00
110781	19,2.84
110788	2,2.25
110790	1,3.00
110792	3,2.17
110794	1,3.50
110796	29,3.43
110798	1,4.50
110800	1,0.50
110802	1,0.50
110805	1,2.50
110807	1,4.00
110809	34,3.06
110811	1,1.50
110813	6,3.42
110818	1,1.00
110824	2,1.25
110826	28,2.79
110828	18,2.36
110845	1,3.00
110850	2,3.25
110852	1,3.00
110854	1,3.00
110858	6,2.25
110860	3,2.67
110867	2,3.50
110871	16,3.72
110873	31,3.50
110880	1,2.50
110882	181,3.59
110884	2,3.00
110889	1,2.50
110892	3,3.50
110895	2,3.50
110897	4,2.75
110899	17,2.35
1109	13,2.96
110921	1,3.00
110948	2,3.00
110951	1,2.00
110966	2,3.75
110968	69,2.43
110970	4,3.88
110975	4,2.50
110982	1,1.00
110984	1,0.50
111	24481,4.11
1110	29,2.53
111031	1,4.50
111036	1,2.00
111038	1,2.00
111040	1,0.50
111042	1,4.00
111044	1,0.50
111046	1,0.50
111050	3,3.50
1111	1764,3.97
111100	1,3.50
111103	1,3.50
111105	2,3.00
111107	1,2.50
111109	4,3.00
111111	3,3.50
111113	318,3.09
111115	4,3.88
111119	2,3.00
111124	1,3.50
111126	1,3.50
111128	1,4.50
111130	11,4.00
111142	1,1.00
111144	1,0.50
111146	1,0.50
111170	1,2.00
1112	386,3.41
111226	1,3.50
111228	2,3.50
111230	1,3.50
111233	2,3.25
111235	87,3.88
111237	1,2.00
111245	15,3.30
111247	2,3.75
111249	58,3.53
111251	42,3.13
111253	1,4.00
111255	6,3.67
111257	1,4.00
111259	14,2.68
111261	2,3.00
111264	1,3.00
111266	4,3.13
111283	4,2.75
111285	2,3.00
111287	5,3.10
111290	8,3.88
1113	1046,3.19
111303	5,3.70
111310	3,3.00
111312	1,2.00
111314	7,3.36
111316	1,3.50
111320	15,2.63
111329	2,4.50
111332	3,4.00
111343	1,4.00
111345	1,3.00
111347	3,3.00
111349	1,3.50
111351	2,2.50
111360	544,3.05
111362	1534,3.82
111364	548,2.96
111368	1,2.50
111370	1,3.50
111373	3,2.33
111375	44,2.92
111377	3,3.67
111380	1,3.50
111384	102,3.65
111387	28,3.29
111389	13,3.73
1114	486,3.23
111401	2,3.75
111403	3,3.83
111405	2,3.50
111407	2,4.00
111409	3,3.33
111411	2,2.50
111436	19,3.87
111439	1,1.50
111441	7,3.43
111443	352,3.59
111445	2,1.75
111447	3,3.17
