userId	stats
101393	70,3.96
101394	57,4.13
101395	25,3.60
101396	23,4.43
101397	254,3.68
101398	25,4.06
101399	100,3.70
1014	35,2.94
10140	181,3.43
101400	145,2.74
101401	33,3.39
101402	173,3.96
101403	37,3.19
101404	30,3.97
101405	297,3.74
101406	247,4.54
101407	24,4.08
101408	56,4.11
101409	91,3.57
10141	111,3.68
101410	162,3.68
101411	275,3.85
101412	107,3.21
101413	39,3.26
101414	30,3.53
101415	83,3.64
101416	68,4.04
101417	69,3.43
101418	62,3.88
101419	55,3.51
10142	108,3.71
101420	1093,3.79
101421	343,3.33
101422	52,3.15
101423	24,3.52
101424	152,3.61
101425	21,3.62
101426	44,4.40
101427	144,4.03
101428	51,2.94
101429	79,3.19
10143	72,3.89
101430	34,3.56
101431	27,3.96
101432	51,3.65
101433	24,3.83
101434	56,4.04
101435	24,3.83
101436	44,4.16
101437	47,3.52
101438	69,3.43
101439	32,3.72
10144	119,3.97
101440	198,3.87
101441	240,3.70
101442	30,3.33
101443	36,3.67
101444	64,3.73
101445	165,3.41
101446	67,3.31
101447	23,3.83
101448	38,3.71
101449	38,3.39
10145	88,3.93
101450	100,3.39
101451	220,3.86
101452	1167,3.08
101453	57,3.76
101454	42,3.40
101455	104,3.60
101456	269,3.84
101457	164,3.57
101458	1893,3.32
101459	125,3.86
10146	35,3.71
101460	189,3.59
101461	29,3.45
101462	81,2.99
101463	41,4.01
101464	25,3.16
101465	60,3.77
101466	428,3.61
101467	24,3.58
101468	132,3.66
101469	124,3.08
10147	31,3.94
101470	26,3.58
101471	165,3.86
101472	74,3.48
101473	97,3.88
101474	89,3.99
101475	143,4.73
101476	20,3.63
101477	92,3.87
101478	321,3.30
101479	41,3.46
10148	54,3.85
101480	39,3.46
101481	79,3.28
101482	23,3.57
101483	142,3.63
101484	21,3.62
101485	53,3.94
101486	50,3.66
101487	28,2.68
101488	33,3.48
101489	21,3.38
10149	332,4.38
101490	20,3.85
101491	26,3.35
101492	46,3.70
101493	411,3.81
101494	163,3.57
101495	139,3.80
101496	157,3.51
101497	21,3.29
101498	20,1.95
101499	408,3.33
1015	302,3.53
10150	121,3.83
101500	21,3.95
101501	69,3.87
101502	355,3.27
101503	41,3.78
101504	38,3.58
101505	675,3.61
101506	391,3.50
101507	27,3.74
101508	74,3.88
101509	98,3.37
10151	229,2.97
101510	103,3.75
101511	23,3.57
101512	87,3.95
101513	50,2.91
101514	36,2.97
101515	686,3.44
101516	240,3.26
101517	165,3.78
101518	94,3.24
101519	507,3.28
10152	105,3.55
101520	21,4.19
101521	86,3.42
101522	33,4.12
101523	53,3.42
101524	67,3.72
101525	35,3.53
101526	418,3.57
101527	191,3.35
101528	39,2.88
101529	113,3.69
10153	52,3.69
101530	241,4.26
101531	47,2.77
101532	146,3.92
101533	88,3.42
101534	111,3.54
101535	236,3.99
101536	502,3.07
101537	104,3.95
101538	20,3.40
101539	54,4.09
10154	112,3.96
101540	78,4.08
101541	72,2.71
101542	118,2.96
101543	28,4.18
101544	28,4.09
101545	69,3.88
101546	61,3.77
101547	168,3.92
101548	318,3.94
101549	295,3.24
10155	27,2.85
101550	28,3.96
101551	36,3.72
101552	202,3.73
101553	72,4.77
101554	36,4.65
101555	316,3.78
101556	25,3.60
101557	171,3.88
101558	20,3.85
101559	20,3.70
10156	242,3.61
101560	97,3.95
101561	45,3.72
101562	28,3.14
101563	124,3.24
101564	30,4.03
101565	108,3.34
101566	132,4.02
101567	444,3.02
101568	101,4.25
101569	28,4.18
10157	269,3.15
101570	25,3.68
101571	57,3.46
101572	75,3.39
101573	221,3.86
101574	70,3.41
101575	47,3.09
101576	303,3.88
101577	682,4.42
101578	105,4.20
101579	47,3.28
10158	37,3.41
101580	122,3.33
101581	329,3.41
101582	56,3.95
101583	353,3.60
101584	129,3.39
101585	20,2.73
101586	293,3.29
101587	75,3.11
101588	22,4.18
101589	72,3.99
10159	223,4.41
101590	123,3.58
101591	191,3.43
101592	65,2.85
101593	28,3.16
101594	49,3.49
101595	61,3.19
101596	43,3.67
101597	85,3.59
101598	138,3.09
101599	48,3.29
1016	142,3.03
10160	53,3.60
101600	95,3.52
101601	25,3.08
101602	74,3.14
101603	183,2.93
101604	66,3.80
101605	47,3.60
101606	47,3.51
101607	23,3.83
101608	24,3.85
101609	24,3.71
10161	37,3.86
101610	44,4.07
101611	907,3.38
101612	62,3.69
101613	81,4.20
101614	189,3.87
101615	31,4.19
101616	143,3.37
101617	312,3.75
101618	313,3.96
101619	88,3.39
10162	82,3.34
101620	64,3.53
101621	24,3.15
101622	98,4.17
101623	213,4.17
101624	23,3.48
101625	27,3.52
101626	48,2.94
101627	234,3.62
101628	212,2.76
101629	126,3.46
10163	22,3.32
101630	398,3.95
101631	119,3.54
101632	138,3.42
101633	24,3.52
101634	206,3.67
101635	54,4.27
101636	74,3.68
101637	309,3.77
101638	109,4.28
101639	111,3.98
10164	1478,3.57
101640	44,3.91
101641	181,4.11
101642	22,3.23
101643	39,3.00
101644	62,3.77
101645	445,3.44
101646	526,3.18
101647	180,3.31
101648	24,3.88
101649	24,3.54
10165	217,4.00
101650	63,3.62
101651	181,3.39
101652	870,2.80
101653	314,4.17
101654	76,3.89
101655	27,4.19
101656	490,3.76
101657	85,2.94
101658	21,4.24
101659	56,3.66
10166	45,3.76
101660	22,3.55
101661	134,3.95
101662	94,3.50
101663	27,3.59
101664	32,3.47
101665	162,3.05
101666	117,3.15
101667	60,3.90
101668	75,4.01
101669	48,3.40
10167	207,4.11
101670	511,3.60
101671	116,4.27
101672	23,4.09
101673	260,3.04
101674	116,3.43
101675	1007,3.61
101676	208,3.47
101677	78,3.99
101678	152,4.18
101679	42,3.60
10168	42,3.48
101680	103,3.56
101681	74,3.95
101682	23,3.52
101683	200,3.96
101684	35,4.10
101685	528,4.14
101686	126,3.38
101687	135,3.38
101688	42,3.83
101689	250,2.92
10169	532,2.95
101690	497,2.40
101691	235,3.06
101692	32,3.50
101693	24,3.83
101694	68,3.57
101695	51,3.45
101696	848,3.24
101697	129,4.05
101698	30,3.37
101699	37,3.66
1017	46,4.09
10170	78,2.81
101700	53,3.57
101701	62,3.59
101702	135,4.15
101703	737,3.72
101704	356,4.03
101705	39,4.05
101706	39,3.22
101707	173,3.71
101708	136,3.35
101709	40,3.84
10171	228,3.78
101710	109,3.85
101711	35,4.03
101712	108,4.05
101713	25,3.76
101714	25,4.12
101715	311,3.29
101716	72,3.38
101717	37,3.27
101718	48,3.31
101719	59,4.12
10172	60,3.48
101720	48,3.85
101721	49,3.67
101722	25,3.32
101723	41,3.39
101724	21,2.93
101725	234,3.46
101726	25,3.96
101727	231,3.98
101728	80,3.41
101729	123,3.38
10173	69,3.64
101730	50,2.86
101731	134,3.65
101732	260,3.53
101733	21,2.67
101734	252,3.84
101735	77,3.82
101736	66,4.36
101737	37,3.41
101738	71,3.17
101739	79,3.55
10174	61,3.62
101740	96,3.68
101741	61,3.62
101742	503,3.83
101743	22,4.07
101744	43,3.12
101745	102,3.19
101746	79,3.05
101747	58,3.48
101748	62,4.02
101749	396,4.04
10175	315,4.03
101750	35,3.69
101751	31,3.71
101752	79,3.48
101753	30,2.80
101754	87,3.59
101755	21,3.21
101756	85,4.02
101757	29,3.59
101758	35,3.71
101759	41,3.10
10176	78,3.47
101760	22,4.00
101761	27,3.81
101762	64,3.24
101763	48,2.69
101764	42,3.75
101765	617,3.41
101766	46,3.65
101767	318,3.44
101768	1124,3.28
101769	29,3.62
10177	30,2.90
101770	209,3.40
101771	40,3.85
101772	50,3.73
101773	60,3.66
101774	177,4.15
101775	23,3.00
101776	98,3.57
101777	59,3.64
101778	64,3.41
101779	21,3.45
10178	737,3.63
101780	152,2.87
101781	449,3.81
101782	46,3.59
101783	27,3.67
101784	49,2.93
101785	702,3.54
101786	180,3.21
101787	148,3.59
101788	105,2.91
101789	558,3.36
10179	597,3.44
101790	126,4.04
101791	209,4.28
101792	133,3.17
101793	52,2.87
101794	270,3.53
101795	117,4.03
101796	51,4.03
101797	219,4.25
101798	153,3.45
101799	154,3.39
1018	45,3.67
10180	26,3.62
101800	31,3.61
101801	29,3.17
101802	137,3.19
101803	120,4.10
101804	137,3.96
101805	25,2.80
101806	372,3.59
101807	54,3.66
101808	24,3.65
101809	63,4.25
10181	23,3.22
101810	280,3.64
101811	63,2.37
101812	66,3.30
101813	65,3.55
101814	29,3.34
101815	274,3.87
101816	40,2.30
101817	64,4.00
101818	34,3.90
101819	21,3.90
10182	369,3.55
101820	56,3.93
101821	25,3.98
101822	47,3.79
101823	56,3.54
101824	26,3.35
101825	41,4.33
101826	35,4.33
101827	45,3.71
101828	471,3.94
101829	329,3.86
10183	148,3.86
101830	88,3.71
101831	78,3.45
101832	141,4.21
101833	47,4.09
101834	448,4.00
101835	196,3.28
101836	59,3.66
101837	101,3.75
101838	21,3.07
101839	25,2.32
10184	23,4.04
101840	63,3.56
101841	233,3.85
101842	32,4.31
101843	108,2.74
101844	71,3.63
101845	69,4.25
101846	46,4.24
101847	64,3.92
101848	175,3.66
101849	45,3.82
10185	63,3.56
101850	32,3.13
101851	37,3.95
101852	31,3.84
101853	293,3.28
101854	133,3.80
101855	25,3.78
101856	37,4.03
101857	202,3.09
101858	74,3.73
101859	35,3.60
10186	54,3.74
101860	32,4.39
101861	2189,2.83
101862	126,3.71
101863	119,4.08
101864	54,3.70
101865	21,3.76
101866	142,4.19
101867	29,4.33
101868	79,4.05
101869	32,4.31
10187	102,2.90
101870	51,3.45
101871	197,3.88
101872	42,3.95
101873	247,3.64
101874	122,3.22
101875	69,3.64
101876	123,3.73
101877	87,3.71
101878	52,3.21
101879	159,3.45
10188	34,4.13
101880	114,3.34
101881	31,4.45
101882	25,3.96
101883	40,3.46
101884	145,3.60
101885	83,4.22
101886	53,3.75
101887	177,4.29
101888	53,4.04
101889	159,4.62
10189	322,3.11
101890	41,3.37
101891	33,3.24
101892	20,3.98
101893	22,4.05
101894	53,2.92
101895	300,3.94
101896	96,3.65
101897	97,4.44
101898	123,3.00
101899	349,3.47
1019	82,4.13
10190	87,3.90
101900	439,3.79
101901	507,3.24
101902	113,3.79
101903	152,3.97
101904	1050,3.49
101905	61,4.16
101906	314,2.24
101907	73,3.51
101908	91,3.44
101909	38,3.92
10191	94,3.18
101910	127,3.66
101911	237,3.82
101912	184,3.63
101913	109,4.49
101914	35,3.86
101915	343,4.15
101916	32,4.66
101917	20,2.33
101918	73,3.64
101919	122,3.52
10192	34,3.74
101920	35,3.77
101921	360,3.14
101922	61,3.74
101923	26,3.90
101924	48,3.83
101925	110,3.98
101926	136,3.03
101927	58,3.36
101928	203,3.08
101929	21,4.52
10193	30,3.85
101930	21,3.43
101931	130,3.72
101932	106,3.41
101933	27,3.56
101934	49,3.71
101935	91,3.91
101936	313,3.93
101937	122,4.04
101938	325,3.67
101939	194,3.32
10194	28,3.61
101940	146,2.91
101941	21,3.45
101942	89,3.71
101943	447,3.75
101944	39,3.24
101945	137,3.86
101946	51,3.52
101947	38,3.82
101948	805,3.56
101949	344,3.60
10195	116,3.56
101950	26,4.08
101951	33,4.35
101952	48,4.02
101953	87,3.36
101954	22,4.23
101955	118,3.61
101956	46,3.00
101957	24,4.08
101958	63,3.72
101959	43,3.19
10196	176,4.10
101960	21,3.88
101961	22,3.55
101962	280,3.62
101963	1000,3.41
101964	64,3.42
101965	255,2.35
101966	50,3.44
101967	90,3.74
101968	952,3.26
101969	28,4.32
10197	26,3.52
101970	25,3.48
101971	561,3.51
101972	38,3.74
101973	312,3.25
101974	188,3.99
101975	923,3.46
101976	142,3.82
101977	88,3.38
101978	34,3.50
101979	61,3.89
10198	265,3.14
101980	57,3.67
101981	304,2.95
101982	134,4.39
101983	180,3.41
101984	23,3.48
101985	21,3.83
101986	28,3.91
101987	21,3.81
101988	39,3.36
101989	140,2.99
10199	125,4.18
101990	180,4.17
101991	236,4.03
101992	42,3.98
101993	22,4.32
101994	72,3.82
101995	55,4.05
101996	25,3.56
101997	58,3.66
101998	71,3.68
101999	580,2.88
102	89,4.13
1020	68,3.71
10200	51,2.86
102000	433,3.48
102001	1138,3.49
102002	24,4.00
102003	472,3.60
102004	771,2.63
102005	47,3.77
102006	67,4.07
102007	30,3.53
102008	43,4.06
102009	50,3.44
10201	20,3.90
102010	29,3.52
102011	95,3.59
102012	99,3.83
102013	260,3.63
102014	31,3.61
102015	72,3.65
102016	24,3.46
102017	237,3.64
102018	475,3.49
102019	24,3.27
10202	57,3.39
102020	28,3.27
102021	90,3.80
102022	21,3.71
102023	28,4.18
102024	29,3.81
102025	1913,3.93
102026	43,3.72
102027	21,3.62
102028	20,3.65
102029	23,4.09
10203	446,2.96
102030	38,4.03
102031	31,3.39
102032	507,3.18
102033	33,3.64
102034	137,3.64
102035	314,3.50
102036	65,3.63
102037	364,3.91
102038	1729,3.16
102039	68,3.48
10204	75,3.44
102040	124,3.84
102041	127,4.06
102042	31,3.74
102043	61,3.00
102044	57,3.70
102045	188,3.46
102046	176,4.14
102047	105,4.02
102048	56,3.39
102049	136,3.98
10205	253,3.61
102050	27,3.70
102051	127,4.26
102052	21,2.05
102053	41,3.76
102054	48,4.29
102055	788,3.35
102056	704,2.62
102057	131,3.65
102058	28,3.29
102059	166,3.96
10206	104,3.54
102060	314,3.12
102061	126,4.47
102062	37,3.92
102063	57,3.63
102064	38,4.08
102065	24,3.96
102066	96,3.41
102067	55,4.33
102068	550,2.80
102069	25,3.86
10207	71,3.11
102070	59,4.08
102071	94,3.43
102072	28,3.61
102073	398,3.92
102074	515,3.58
102075	256,3.51
102076	300,3.45
102077	55,4.27
102078	20,2.40
102079	57,3.18
10208	74,3.33
102080	60,3.28
102081	194,3.46
102082	103,3.84
102083	91,3.12
102084	25,3.80
102085	36,3.75
102086	22,4.41
102087	247,3.55
102088	21,3.38
102089	46,3.46
10209	43,4.08
102090	40,4.00
102091	74,3.14
102092	51,3.29
102093	76,3.33
102094	46,3.83
102095	161,3.63
102096	49,2.96
102097	55,3.71
102098	1500,3.57
102099	372,3.27
1021	33,4.12
10210	28,3.70
102100	359,2.74
102101	20,3.45
102102	25,3.60
102103	365,3.21
102104	55,3.27
102105	46,4.33
102106	116,3.78
102107	76,3.74
102108	63,3.94
102109	271,3.13
10211	42,3.90
102110	216,3.64
102111	23,4.00
102112	62,3.74
102113	86,3.36
102114	79,4.25
102115	117,4.24
102116	48,4.06
102117	52,3.65
102118	1008,3.35
102119	292,3.78
10212	122,3.37
102120	29,3.76
102121	21,2.98
102122	26,4.04
102123	76,3.82
102124	20,3.70
102125	22,4.02
102126	24,3.83
102127	29,2.09
102128	22,3.45
102129	20,3.80
10213	122,3.30
102130	22,4.45
102131	835,3.90
102132	401,3.98
102133	67,3.69
102134	44,4.14
102135	29,3.52
102136	168,3.70
102137	21,3.95
102138	52,4.01
102139	422,3.56
10214	46,3.61
102140	35,3.77
102141	23,3.39
102142	24,3.73
102143	40,3.65
102144	41,3.44
102145	251,3.30
102146	30,3.67
102147	37,4.09
102148	28,4.39
102149	102,3.62
10215	29,3.62
102150	55,3.60
102151	40,3.86
102152	70,3.57
102153	43,4.42
102154	50,3.72
102155	33,3.70
102156	209,3.35
102157	42,3.12
102158	241,3.76
102159	1067,3.34
10216	84,3.56
102160	86,3.47
102161	154,3.68
102162	23,3.26
102163	52,3.92
102164	71,4.20
102165	89,3.62
102166	79,3.73
102167	78,3.85
102168	33,4.18
102169	26,3.31
10217	113,3.78
102170	36,3.67
102171	23,4.17
102172	140,3.65
102173	43,4.17
102174	161,3.90
102175	66,3.71
102176	54,4.04
102177	105,3.16
102178	38,3.03
102179	53,2.96
10218	62,3.12
102180	69,3.77
102181	264,3.69
102182	72,4.03
102183	21,4.19
102184	40,4.10
102185	27,3.85
102186	292,3.79
102187	21,4.26
102188	185,3.65
102189	224,4.01
10219	103,4.38
102190	26,4.27
102191	46,3.70
102192	77,3.78
102193	59,4.46
102194	203,4.01
102195	29,3.76
102196	825,3.49
102197	1046,3.72
102198	41,3.65
102199	85,3.95
1022	130,4.07
10220	186,3.94
102200	48,4.35
102201	26,3.50
102202	49,4.04
102203	38,3.09
102204	79,3.53
102205	174,3.63
102206	308,3.77
102207	237,3.34
102208	31,3.63
102209	62,4.15
10221	75,3.84
102210	20,3.30
102211	479,3.33
102212	41,3.39
102213	401,3.54
102214	28,2.79
102215	37,3.65
102216	115,2.56
102217	103,4.08
102218	396,2.65
102219	49,4.31
10222	23,2.93
102220	40,3.40
102221	21,3.93
102222	80,3.63
102223	32,4.34
102224	207,3.76
102225	20,4.30
102226	37,3.51
102227	66,3.92
102228	20,3.03
102229	78,3.76
10223	20,3.40
102230	45,3.49
102231	34,3.93
102232	412,3.51
102233	33,2.89
102234	113,3.33
102235	95,3.82
102236	428,3.44
102237	28,3.68
102238	38,3.38
102239	24,3.75
10224	760,3.32
102240	69,3.87
102241	125,4.04
102242	183,4.05
102243	77,4.52
102244	546,3.27
102245	148,3.80
102246	30,3.57
102247	305,3.95
102248	142,3.80
102249	216,4.00
10225	295,3.77
102250	37,3.43
102251	33,2.45
102252	703,3.45
102253	77,3.84
102254	49,2.78
102255	962,2.78
102256	150,3.56
102257	33,3.48
102258	225,3.82
102259	120,2.72
10226	94,3.81
102260	29,3.26
102261	185,3.38
102262	1000,2.62
102263	221,3.29
102264	97,3.13
102265	31,3.77
102266	20,2.35
102267	95,3.47
102268	47,3.35
102269	216,3.96
10227	116,3.18
102270	546,3.76
102271	302,3.85
102272	30,4.12
102273	74,3.50
102274	80,3.86
102275	22,2.64
102276	109,4.37
102277	220,3.94
102278	151,3.72
102279	666,3.27
10228	85,3.39
102280	138,3.70
102281	120,4.05
102282	26,3.42
102283	149,3.84
102284	326,3.99
102285	109,3.92
102286	26,4.04
102287	41,3.39
102288	49,4.05
102289	28,4.36
10229	714,3.74
102290	306,3.50
102291	611,3.47
102292	257,3.75
102293	171,3.44
102294	131,2.98
102295	50,3.60
102296	41,3.40
102297	57,4.12
102298	23,2.35
102299	110,3.72
1023	69,4.25
10230	20,3.95
102300	31,3.23
102301	26,4.48
102302	395,3.39
102303	229,3.32
102304	75,4.16
102305	33,4.39
102306	186,3.54
102307	104,3.63
102308	285,3.50
102309	206,3.83
10231	198,2.86
102310	101,3.66
102311	33,3.73
102312	60,3.95
102313	38,3.58
102314	31,3.03
102315	73,3.82
102316	34,3.53
102317	24,3.58
102318	454,3.40
102319	26,3.65
10232	33,3.39
102320	155,3.91
102321	37,2.99
102322	28,3.82
102323	242,3.48
102324	118,3.44
102325	58,3.22
102326	227,4.09
102327	28,3.04
102328	39,3.56
102329	25,3.48
10233	132,4.07
102330	45,3.60
102331	27,3.67
102332	27,3.98
102333	20,3.85
102334	51,3.69
102335	20,1.75
102336	40,3.78
102337	154,4.28
102338	34,3.97
102339	68,4.24
10234	158,3.71
102340	28,3.04
102341	29,3.97
102342	655,3.40
102343	36,3.64
102344	27,4.04
102345	111,3.55
102346	59,2.87
102347	492,3.45
102348	47,3.70
102349	849,3.46
10235	47,3.77
102350	130,3.82
102351	23,3.48
102352	83,3.76
102353	20,3.80
102354	139,3.92
102355	94,4.11
102356	37,3.68
102357	90,3.43
102358	74,3.86
102359	20,3.60
10236	30,4.42
102360	257,3.12
102361	53,3.49
102362	78,3.35
102363	435,3.12
102364	42,3.19
102365	102,4.07
102366	33,3.47
102367	21,3.71
102368	187,3.95
102369	447,3.33
10237	31,4.26
102370	21,4.05
102371	28,3.79
102372	22,3.73
102373	973,3.76
102374	166,3.84
102375	56,3.01
102376	20,3.53
102377	232,4.44
102378	95,3.37
102379	21,3.71
10238	22,3.95
102380	141,3.99
102381	28,3.39
102382	37,2.84
102383	74,3.88
102384	29,4.28
102385	111,3.42
102386	62,4.14
102387	35,4.20
102388	484,3.30
102389	24,3.83
10239	101,2.56
102390	70,4.33
102391	37,3.76
102392	49,3.49
102393	28,3.93
102394	172,3.08
102395	122,3.99
102396	35,5.00
102397	45,2.91
102398	20,4.05
102399	72,3.86
1024	201,3.36
10240	30,3.78
102400	82,3.68
102401	73,3.55
102402	45,3.93
102403	70,3.63
102404	54,3.98
102405	43,2.81
102406	24,3.71
102407	24,4.02
102408	31,3.23
102409	23,2.96
10241	79,3.67
102410	39,3.45
102411	421,3.78
102412	47,3.45
102413	22,3.55
102414	168,3.38
102415	124,3.92
102416	45,2.49
102417	156,3.58
102418	79,4.32
102419	135,3.53
10242	101,3.06
102420	489,3.85
102421	511,3.57
102422	23,4.00
102423	32,3.86
102424	194,3.94
102425	52,2.31
102426	53,3.11
102427	34,3.35
102428	25,3.52
102429	32,4.03
10243	41,4.05
102430	80,3.68
102431	158,4.12
102432	41,3.45
102433	64,3.41
102434	115,3.58
102435	25,4.22
102436	218,4.38
102437	174,3.26
102438	32,3.56
102439	62,3.52
10244	34,3.26
102440	718,3.84
102441	148,3.45
102442	934,3.37
102443	137,2.91
102444	33,3.65
102445	25,3.50
102446	31,3.55
102447	23,3.98
102448	187,3.90
102449	64,4.14
10245	116,3.54
102450	62,3.56
102451	43,3.88
102452	301,3.60
102453	323,3.66
102454	134,3.53
102455	200,3.54
102456	146,3.82
102457	65,3.06
102458	85,3.81
102459	22,4.52
10246	25,3.60
102460	29,3.72
102461	95,4.03
102462	30,3.73
102463	130,3.49
102464	54,3.52
102465	60,3.37
102466	21,3.38
102467	97,3.98
102468	132,3.75
102469	68,3.28
10247	22,3.59
102470	22,3.36
102471	69,2.91
102472	320,3.95
102473	147,3.01
102474	76,3.34
102475	29,3.86
102476	43,3.47
102477	264,3.52
102478	30,4.17
102479	159,3.85
10248	561,3.84
102480	29,3.48
102481	52,4.21
102482	38,3.83
102483	21,4.07
102484	152,3.37
102485	186,3.84
102486	141,3.45
102487	33,3.00
102488	107,4.05
102489	47,3.13
10249	169,3.78
102490	50,3.84
102491	39,2.77
102492	23,3.65
102493	68,3.96
102494	74,3.76
102495	54,3.87
102496	195,3.08
102497	934,3.66
102498	138,3.36
102499	318,3.53
1025	63,4.14
10250	57,4.16
102500	145,3.17
102501	29,4.21
102502	517,3.44
102503	46,3.63
102504	76,3.46
102505	36,3.67
102506	360,3.66
102507	378,3.66
102508	24,3.33
102509	36,3.58
10251	31,3.23
102510	185,4.31
102511	20,3.70
102512	90,4.50
102513	99,4.08
102514	358,3.83
102515	20,4.05
102516	43,3.57
102517	127,4.00
102518	142,3.55
102519	101,3.38
10252	173,3.87
102520	115,4.51
102521	35,3.51
102522	237,3.51
102523	258,3.78
102524	288,3.73
102525	33,2.64
102526	42,3.31
102527	34,4.32
102528	20,4.05
102529	41,4.07
10253	66,3.56
102530	20,1.73
102531	104,4.44
102532	1227,3.78
102533	37,3.76
102534	115,3.58
102535	247,3.26
102536	349,3.15
102537	51,4.33
102538	22,3.80
102539	21,2.76
10254	20,3.40
102540	47,4.21
102541	194,3.55
102542	22,3.55
102543	159,4.02
102544	283,3.08
102545	58,4.31
102546	27,3.59
102547	295,3.75
102548	76,3.21
102549	26,3.52
10255	149,3.67
102550	23,3.33
102551	88,3.89
102552	175,3.54
102553	28,4.20
102554	70,3.53
102555	198,3.13
102556	297,3.67
102557	20,2.68
102558	24,3.90
102559	116,4.22
10256	23,3.20
102560	42,3.88
102561	143,3.73
102562	42,3.55
102563	166,3.14
102564	53,4.09
102565	736,3.31
102566	99,3.10
102567	53,3.55
102568	54,3.31
102569	206,3.78
10257	49,3.65
102570	549,1.41
102571	99,2.72
102572	53,4.41
102573	280,2.90
102574	56,3.11
102575	39,4.08
102576	92,3.85
102577	20,3.60
102578	42,3.17
102579	124,4.30
10258	21,4.29
102580	84,3.20
102581	300,2.97
102582	252,3.43
102583	25,3.56
102584	27,3.59
102585	40,4.25
102586	60,3.02
102587	169,4.32
102588	187,3.10
102589	50,2.65
10259	132,3.33
102590	53,3.94
102591	21,3.33
102592	93,3.80
102593	31,4.23
102594	56,4.28
102595	563,3.42
102596	387,3.98
102597	28,3.98
102598	24,3.46
102599	1009,3.65
1026	55,3.58
10260	58,3.63
102600	158,3.95
102601	178,4.55
102602	133,2.89
102603	75,3.99
102604	20,3.50
102605	69,4.19
102606	22,3.23
102607	143,4.05
102608	588,3.59
102609	42,3.88
10261	91,4.47
102610	96,3.96
102611	86,3.70
102612	158,3.87
102613	197,4.02
102614	29,3.55
102615	43,4.05
102616	46,3.89
102617	65,3.15
102618	21,3.24
102619	30,3.57
10262	82,3.02
102620	77,3.10
102621	34,3.38
102622	97,3.24
102623	92,3.63
102624	51,4.35
102625	43,4.16
102626	130,4.06
102627	108,3.60
102628	69,4.23
102629	20,3.63
10263	285,3.25
102630	141,4.21
102631	189,4.03
102632	58,3.76
102633	32,3.98
102634	53,3.62
102635	63,3.59
102636	136,3.32
102637	25,4.08
102638	200,3.93
102639	51,3.53
10264	61,3.54
102640	92,3.84
102641	94,3.36
102642	109,3.92
102643	56,3.80
102644	117,3.49
102645	27,4.15
102646	964,3.57
102647	21,3.48
102648	58,3.59
102649	32,3.34
